,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,Humidity9am,Humidity3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
123549,5.0,18.2,0.0,3.6,9.4,24.0,56.0,41.0,2.0,6.0,12.5,17.1,0,0
123550,3.7,19.1,0.0,3.0,2.7,54.0,62.0,68.0,5.0,8.0,13.5,14.9,0,1
123551,5.9,15.8,13.8,3.8,9.3,61.0,65.0,63.0,7.0,6.0,11.6,14.3,1,0
123552,6.5,19.6,0.0,2.6,10.4,22.0,58.0,44.0,5.0,1.0,14.9,19.0,0,0
123553,5.2,23.1,0.0,2.2,10.9,22.0,66.0,34.0,0.0,1.0,14.8,22.4,0,0
123554,7.2,18.8,0.0,4.0,3.6,35.0,74.0,74.0,7.0,7.0,15.2,15.2,0,1
123555,10.2,15.6,10.2,1.4,7.8,48.0,61.0,55.0,7.0,6.0,13.6,13.1,1,1
123556,6.3,17.5,1.2,3.0,7.1,30.0,71.0,49.0,7.0,5.0,10.5,16.5,1,1
123557,8.9,16.7,15.6,2.4,8.0,35.0,82.0,49.0,6.0,2.0,12.2,16.1,1,0
123558,4.5,18.3,0.0,3.0,4.0,31.0,67.0,62.0,5.0,8.0,14.4,17.0,0,1
123559,12.0,19.7,3.6,2.8,5.9,70.0,62.0,68.0,4.0,7.0,18.1,15.1,1,1
123560,6.4,15.8,5.4,3.0,11.1,31.0,55.0,49.0,1.0,3.0,11.9,14.9,1,0
123561,4.4,18.7,0.0,5.0,11.3,28.0,54.0,46.0,0.0,0.0,12.2,18.1,0,0
123562,6.5,19.1,0.0,3.2,5.2,39.0,63.0,63.0,6.0,3.0,16.6,17.2,0,1
123563,12.3,16.5,4.6,1.0,7.0,70.0,63.0,64.0,4.0,3.0,15.3,12.8,1,1
123564,10.0,17.5,2.8,5.2,8.4,46.0,58.0,54.0,6.0,6.0,15.0,16.0,1,0
123565,9.1,18.8,0.0,4.0,1.8,31.0,70.0,80.0,8.0,7.0,16.6,16.6,0,0
123566,11.2,21.0,0.8,3.6,7.8,30.0,85.0,62.0,6.0,5.0,17.0,19.7,0,0
123567,9.0,23.2,0.0,3.0,11.7,28.0,69.0,51.0,1.0,1.0,17.9,22.2,0,0
123568,12.3,22.4,0.0,2.2,6.6,43.0,72.0,63.0,8.0,6.0,19.4,21.6,0,1
123569,14.7,24.3,1.2,3.0,8.7,37.0,83.0,56.0,6.0,6.0,18.0,22.6,1,1
123570,15.3,18.8,9.0,5.4,1.9,44.0,91.0,71.0,7.0,8.0,16.5,17.4,1,1
123571,13.0,18.2,5.2,3.0,6.7,44.0,71.0,44.0,4.0,2.0,14.8,16.8,1,0
123572,6.5,20.7,0.0,4.4,11.7,35.0,56.0,48.0,1.0,0.0,15.5,18.9,0,0
123573,8.9,26.2,0.0,5.0,11.8,31.0,54.0,29.0,0.0,0.0,17.0,25.5,0,0
123574,13.9,33.1,0.0,6.4,11.8,37.0,30.0,15.0,0.0,0.0,22.3,31.8,0,0
123575,11.1,24.5,0.0,7.0,11.7,31.0,75.0,60.0,3.0,2.0,22.2,22.3,0,0
123576,16.0,21.4,0.6,3.4,8.6,43.0,62.0,49.0,7.0,7.0,18.9,19.6,0,1
123577,10.4,17.2,4.8,5.2,8.1,54.0,63.0,49.0,7.0,3.0,14.7,16.8,1,1
123578,7.8,19.4,1.4,5.4,11.0,35.0,50.0,51.0,2.0,1.0,15.3,18.3,1,0
123579,9.3,19.8,0.0,4.4,6.6,33.0,61.0,58.0,7.0,7.0,15.4,18.7,0,0
123580,10.8,21.6,0.0,4.0,11.9,31.0,55.0,48.0,1.0,2.0,16.1,19.5,0,0
123581,8.1,19.8,0.0,6.0,10.1,37.0,61.0,57.0,7.0,6.0,15.4,17.3,0,1
123582,11.1,19.1,2.6,4.8,12.0,43.0,52.0,46.0,3.0,4.0,14.3,17.0,1,0
123583,7.9,22.0,0.0,5.4,12.0,31.0,46.0,28.0,0.0,0.0,13.7,21.8,0,0
123584,9.5,28.5,0.0,4.8,12.0,37.0,34.0,14.0,0.0,0.0,19.0,27.9,0,0
123585,10.2,29.5,0.0,8.8,12.5,31.0,27.0,19.0,0.0,0.0,23.3,25.7,0,0
123586,10.7,22.0,0.0,6.6,10.6,37.0,64.0,56.0,5.0,6.0,18.6,19.8,0,0
123587,8.9,21.4,0.0,4.8,10.3,35.0,51.0,62.0,7.0,7.0,16.5,17.2,0,0
123588,8.4,22.3,0.0,4.4,11.5,31.0,63.0,47.0,5.0,1.0,17.7,21.5,0,0
123589,9.9,21.9,0.0,4.0,11.8,39.0,59.0,48.0,3.0,1.0,18.3,20.8,0,0
123590,9.8,22.4,0.0,6.4,12.2,33.0,55.0,43.0,0.0,1.0,18.5,20.5,0,1
123591,15.0,20.0,1.4,6.0,8.4,50.0,77.0,51.0,7.0,7.0,18.4,18.8,1,1
123592,8.9,21.2,3.0,4.8,12.1,37.0,42.0,44.0,1.0,0.0,15.6,18.7,1,0
123593,9.7,22.5,0.0,5.4,12.2,44.0,53.0,48.0,0.0,1.0,16.6,20.0,0,0
123594,11.2,25.6,0.0,7.2,12.4,31.0,50.0,45.0,0.0,0.0,18.4,23.1,0,0
123595,12.0,30.8,0.0,7.4,12.5,33.0,45.0,30.0,0.0,1.0,21.5,28.4,0,0
123596,13.2,22.9,0.0,9.2,12.6,39.0,65.0,57.0,0.0,0.0,17.9,20.9,0,0
123597,16.0,26.1,0.0,5.8,9.3,33.0,69.0,53.0,7.0,0.0,18.8,24.4,0,0
123598,14.1,37.0,0.0,6.6,12.8,31.0,45.0,30.0,0.0,0.0,25.6,33.8,0,0
123599,18.2,25.0,0.0,8.6,12.5,44.0,64.0,67.0,1.0,4.0,22.5,22.3,0,0
123600,11.5,22.4,0.0,7.6,12.6,39.0,47.0,50.0,1.0,7.0,16.5,18.7,0,0
123601,9.4,23.6,0.0,7.2,12.4,41.0,50.0,46.0,0.0,1.0,18.0,21.1,0,0
123602,13.0,21.4,0.0,8.4,8.1,37.0,58.0,44.0,7.0,1.0,17.1,19.7,0,0
123603,8.2,21.8,0.0,5.0,8.0,41.0,52.0,87.0,2.0,8.0,19.2,17.3,0,0
123604,11.2,21.2,0.4,6.0,10.0,39.0,50.0,49.0,5.0,4.0,17.9,19.2,0,0
123605,8.2,22.5,0.0,6.0,12.2,39.0,46.0,52.0,1.0,1.0,18.9,20.9,0,0
123606,11.6,31.1,0.0,7.0,12.9,31.0,44.0,32.0,0.0,1.0,21.0,29.0,0,0
123607,14.1,36.9,0.0,9.8,12.9,43.0,16.0,9.0,0.0,0.0,27.4,36.6,0,0
123608,17.3,35.8,0.0,10.0,12.5,39.0,18.0,64.0,0.0,4.0,31.4,24.3,0,0
123609,18.6,21.6,0.0,7.8,4.3,39.0,63.0,64.0,7.0,7.0,20.5,19.5,0,1
123610,10.6,21.8,14.0,3.8,13.2,37.0,44.0,46.0,1.0,0.0,17.3,19.8,1,0
123611,9.9,30.3,0.0,7.8,12.8,31.0,42.0,30.0,0.0,0.0,21.3,26.7,0,0
123612,11.8,25.6,0.0,8.4,12.9,41.0,50.0,52.0,1.0,4.0,22.3,23.7,0,0
123613,15.3,23.5,0.0,9.2,10.6,46.0,43.0,47.0,5.0,1.0,20.6,20.9,0,0
123614,10.2,21.8,0.0,7.4,12.6,37.0,49.0,40.0,7.0,6.0,17.3,20.5,0,0
123615,13.0,28.2,0.0,7.4,13.2,37.0,39.0,38.0,0.0,0.0,21.8,25.3,0,0
123616,14.3,33.0,0.0,9.4,13.2,39.0,34.0,22.0,1.0,1.0,25.4,30.7,0,0
123617,18.0,33.9,0.0,12.6,13.0,37.0,34.0,25.0,0.0,1.0,26.1,31.8,0,0
123618,16.7,35.4,0.0,11.6,13.0,35.0,35.0,14.0,0.0,1.0,25.7,34.8,0,0
123619,18.7,38.2,0.0,11.8,13.1,31.0,23.0,11.0,1.0,1.0,31.5,37.4,0,0
123620,17.1,31.0,0.0,11.4,13.2,37.0,45.0,38.0,0.0,0.0,26.9,28.3,0,0
123621,15.2,29.5,0.0,9.2,13.1,33.0,45.0,45.0,1.0,0.0,23.8,26.0,0,0
123622,15.3,25.9,0.0,10.2,13.2,39.0,60.0,50.0,1.0,3.0,20.4,24.9,0,0
123623,15.1,26.6,0.0,8.0,13.1,43.0,52.0,52.0,1.0,3.0,22.6,22.7,0,0
123624,13.7,24.3,0.0,9.0,10.2,37.0,58.0,43.0,7.0,7.0,19.9,22.6,0,0
123625,14.0,27.9,0.0,7.4,12.8,33.0,46.0,39.0,1.0,2.0,20.7,25.9,0,0
123626,15.7,23.4,0.0,7.8,9.6,35.0,55.0,64.0,8.0,7.0,20.4,21.3,0,1
123627,14.6,23.6,1.8,6.2,12.2,41.0,42.0,41.0,2.0,1.0,18.2,21.4,1,0
123628,12.8,23.8,0.0,10.0,12.7,41.0,55.0,44.0,1.0,0.0,19.2,21.8,0,0
123629,12.9,24.7,0.0,11.8,12.7,33.0,55.0,46.0,7.0,1.0,20.8,23.4,0,0
123630,17.8,24.1,0.0,8.6,11.3,41.0,64.0,45.0,5.0,0.0,20.7,23.0,0,0
123631,13.3,30.0,0.0,11.4,11.3,33.0,40.0,34.0,0.0,0.0,19.7,27.0,0,0
123632,14.1,35.8,0.0,8.0,13.3,41.0,27.0,17.0,0.0,0.0,27.2,32.4,0,0
123633,16.2,37.6,0.0,12.0,13.3,35.0,16.0,25.0,0.0,1.0,32.4,29.3,0,0
123634,18.2,28.6,0.0,10.6,8.0,43.0,67.0,42.0,1.0,7.0,22.2,26.0,0,1
123635,17.7,24.6,7.8,7.6,6.0,43.0,74.0,57.0,7.0,7.0,21.1,22.0,1,0
123636,14.4,24.8,0.0,5.2,11.8,39.0,55.0,46.0,5.0,0.0,18.8,23.6,0,0
123637,15.6,30.1,0.0,8.6,13.3,31.0,54.0,46.0,0.0,1.0,21.4,28.3,0,0
123638,18.3,33.7,0.0,9.0,10.2,37.0,36.0,25.0,5.0,7.0,27.5,31.7,0,0
123639,17.9,30.8,0.0,10.6,13.3,44.0,50.0,28.0,1.0,0.0,21.6,29.2,0,0
123640,14.2,30.0,0.0,11.0,13.1,44.0,45.0,44.0,0.0,1.0,21.4,26.5,0,0
123641,15.5,24.2,0.0,10.4,13.1,46.0,56.0,54.0,1.0,0.0,21.5,23.0,0,0
123642,14.5,27.3,0.0,8.8,13.2,35.0,49.0,46.0,0.0,0.0,21.2,24.8,0,0
123643,16.0,34.3,0.0,10.0,13.3,35.0,44.0,20.0,0.0,0.0,23.2,34.0,0,0
123644,20.3,42.4,0.0,11.4,13.0,41.0,29.0,14.0,1.0,1.0,30.4,41.8,0,0
123645,20.0,27.1,0.0,13.2,9.4,39.0,69.0,51.0,7.0,0.0,20.9,25.1,0,0
123646,17.3,32.6,0.0,9.4,13.2,43.0,40.0,31.0,0.0,0.0,27.0,29.9,0,0
123647,19.2,29.9,0.0,13.0,13.1,44.0,45.0,50.0,1.0,0.0,25.2,27.2,0,0
123648,17.9,32.7,0.0,11.8,13.2,43.0,50.0,38.0,1.0,0.0,22.7,30.7,0,0
123649,16.2,32.7,0.0,12.2,13.1,41.0,46.0,47.0,0.0,1.0,25.0,26.1,0,0
123650,16.3,22.5,0.6,8.4,11.1,56.0,51.0,47.0,6.0,1.0,19.1,21.1,0,0
123651,13.4,22.9,0.0,8.2,13.1,46.0,51.0,44.0,7.0,1.0,17.9,22.0,0,0
123652,11.8,24.2,0.0,9.6,13.2,33.0,53.0,46.0,1.0,0.0,18.4,22.6,0,0
123653,13.1,23.2,0.0,7.0,13.1,50.0,52.0,50.0,1.0,2.0,21.1,22.0,0,0
123654,13.1,27.4,0.0,8.0,13.2,43.0,54.0,47.0,1.0,1.0,20.0,25.2,0,0
123655,16.3,31.3,0.0,12.6,13.3,35.0,45.0,40.0,0.0,0.0,22.4,27.9,0,0
123656,18.2,37.1,0.0,11.6,13.2,37.0,35.0,15.0,0.0,0.0,27.8,36.7,0,0
123657,18.2,40.0,0.0,12.2,13.3,35.0,27.0,15.0,0.0,0.0,31.8,38.4,0,0
123658,18.9,40.9,0.0,12.6,13.3,33.0,19.0,12.0,1.0,1.0,34.1,38.0,0,0
123659,20.0,24.9,0.0,11.8,8.3,48.0,76.0,59.0,7.0,5.0,20.8,23.4,0,0
123660,16.9,23.2,0.0,10.0,9.3,44.0,46.0,55.0,7.0,3.0,19.6,21.6,0,0
123661,13.8,24.9,0.0,7.2,12.9,43.0,54.0,50.0,1.0,0.0,19.8,23.4,0,0
123662,13.7,30.6,0.0,7.8,13.1,39.0,43.0,41.0,0.0,0.0,24.0,27.6,0,0
123663,17.0,35.4,0.0,10.0,13.1,37.0,43.0,31.0,0.0,0.0,24.8,32.6,0,0
123664,17.3,35.5,0.0,12.6,13.1,33.0,33.0,27.0,0.0,0.0,28.0,34.1,0,0
123665,21.2,36.0,0.0,12.4,13.1,39.0,40.0,37.0,0.0,1.0,29.2,30.3,0,0
123666,17.1,23.5,0.4,10.6,10.8,48.0,51.0,51.0,4.0,3.0,20.9,21.4,0,0
123667,11.5,26.0,0.0,8.2,13.1,37.0,46.0,42.0,0.0,0.0,18.8,24.8,0,0
123668,14.3,37.2,0.0,9.0,13.1,35.0,37.0,18.0,0.0,0.0,25.8,35.7,0,0
123669,15.3,35.1,0.0,13.0,13.1,39.0,34.0,41.0,0.0,1.0,28.9,29.9,0,0
123670,17.7,26.0,0.0,10.0,11.5,50.0,57.0,53.0,4.0,1.0,21.3,24.2,0,0
123671,16.1,30.5,0.0,7.4,13.2,37.0,49.0,29.0,0.0,0.0,21.5,29.6,0,0
123672,16.7,33.8,0.0,13.2,9.2,41.0,48.0,30.0,1.0,7.0,24.1,31.6,0,0
123673,17.3,24.1,0.0,10.0,11.8,44.0,54.0,54.0,6.0,1.0,21.2,22.9,0,0
123674,12.4,26.9,0.0,10.0,13.1,31.0,49.0,46.0,0.0,0.0,21.2,24.9,0,0
123675,14.9,33.1,0.0,8.2,13.0,39.0,48.0,36.0,0.0,0.0,24.2,29.3,0,0
123676,16.8,24.4,0.0,9.2,13.0,46.0,61.0,48.0,1.0,1.0,22.2,23.1,0,0
123677,12.7,25.0,0.0,9.2,12.7,39.0,54.0,45.0,1.0,0.0,20.6,23.4,0,0
123678,13.5,32.2,0.0,9.4,13.2,35.0,43.0,30.0,0.0,0.0,22.4,31.3,0,0
123679,15.8,39.4,0.0,10.8,13.2,31.0,32.0,20.0,0.0,0.0,28.5,38.9,0,0
123680,21.3,42.0,0.0,13.8,13.0,37.0,17.0,9.0,0.0,0.0,33.0,41.5,0,0
123681,21.4,34.0,0.0,14.2,12.9,43.0,45.0,39.0,3.0,1.0,27.4,31.1,0,0
123682,20.1,38.8,0.0,13.0,12.7,39.0,42.0,33.0,2.0,1.0,27.7,33.9,0,1
123683,21.4,25.8,6.2,11.2,0.3,30.0,90.0,75.0,8.0,8.0,21.5,24.7,1,1
123684,16.7,20.3,7.0,1.4,0.0,33.0,92.0,93.0,8.0,8.0,17.0,18.4,1,1
123685,16.1,22.9,31.8,3.6,0.0,28.0,92.0,87.0,7.0,7.0,17.5,19.5,1,1
123686,16.5,30.3,2.8,1.0,11.2,28.0,64.0,54.0,1.0,2.0,22.9,28.7,1,0
123687,19.2,31.8,0.0,6.4,8.0,28.0,72.0,50.0,7.0,1.0,22.8,30.7,0,0
123688,19.3,32.6,0.0,5.4,12.2,35.0,53.0,44.0,5.0,1.0,28.3,29.7,0,0
123689,16.5,27.6,0.0,9.8,12.5,37.0,62.0,55.0,0.0,0.0,22.5,26.3,0,0
123690,19.0,30.4,0.0,10.4,12.6,35.0,55.0,36.0,1.0,1.0,22.3,29.3,0,0
123691,16.7,34.1,0.0,9.6,12.3,39.0,51.0,30.0,0.0,1.0,22.7,32.8,0,0
123692,20.8,30.3,0.0,9.6,7.8,50.0,57.0,63.0,6.0,6.0,27.3,22.3,0,0
123693,14.9,26.6,0.0,7.6,12.5,50.0,52.0,26.0,6.0,2.0,17.6,25.7,0,1
123694,14.1,17.4,2.6,10.0,0.0,44.0,86.0,85.0,7.0,7.0,14.9,16.9,1,1
123695,14.8,22.4,114.4,14.4,0.0,41.0,92.0,94.0,8.0,8.0,16.5,19.3,1,1
123696,16.5,26.2,15.0,2.0,4.6,50.0,74.0,65.0,7.0,7.0,21.9,24.5,1,0
123697,20.1,28.3,0.0,3.8,7.5,43.0,72.0,55.0,7.0,6.0,21.4,27.1,0,0
123698,21.4,34.0,0.0,10.6,7.2,28.0,67.0,51.0,7.0,7.0,26.0,32.3,0,0
123699,23.8,30.7,0.0,4.6,11.0,30.0,72.0,58.0,6.0,1.0,26.7,29.6,0,0
123700,20.6,32.4,0.0,8.0,9.0,22.0,71.0,52.0,7.0,7.0,25.0,31.3,0,0
123701,18.6,30.8,0.0,8.2,11.3,28.0,62.0,47.0,1.0,1.0,22.8,29.4,0,0
123702,16.2,32.4,0.0,8.4,12.3,31.0,53.0,33.0,0.0,0.0,21.8,32.0,0,0
123703,17.9,35.1,0.0,9.0,12.4,33.0,51.0,32.0,0.0,0.0,23.5,34.5,0,0
123704,23.4,37.7,0.0,11.0,12.3,33.0,33.0,38.0,0.0,1.0,30.1,34.2,0,0
123705,20.4,26.4,0.0,8.8,11.3,35.0,65.0,56.0,3.0,4.0,22.9,23.0,0,1
123706,16.5,22.1,2.4,12.0,10.2,48.0,57.0,45.0,7.0,4.0,19.1,21.3,1,0
123707,10.1,24.1,0.0,7.0,11.9,33.0,59.0,49.0,3.0,1.0,19.0,22.8,0,0
123708,12.7,30.6,0.0,7.8,11.9,31.0,58.0,42.0,1.0,0.0,22.2,29.1,0,0
123709,16.2,36.5,0.0,9.6,12.1,33.0,42.0,18.0,0.0,0.0,26.4,35.3,0,0
123710,18.3,39.3,0.0,9.8,12.1,31.0,28.0,12.0,0.0,0.0,29.9,39.1,0,0
123711,18.0,29.4,0.0,10.8,12.1,30.0,69.0,53.0,1.0,1.0,24.0,26.5,0,0
123712,15.7,29.8,0.0,5.8,11.8,33.0,55.0,47.0,1.0,1.0,23.4,28.5,0,0
123713,17.9,33.0,0.0,7.4,11.9,24.0,57.0,45.0,1.0,3.0,25.5,31.0,0,0
123714,20.1,37.7,0.0,8.4,11.5,41.0,55.0,34.0,1.0,1.0,28.2,37.2,0,1
123715,22.9,29.9,2.4,10.0,0.7,26.0,89.0,81.0,8.0,8.0,24.1,25.1,1,0
123716,20.3,35.2,0.2,2.2,11.1,28.0,66.0,45.0,2.0,1.0,26.5,32.6,0,0
123717,22.9,36.1,0.0,9.0,11.6,26.0,51.0,35.0,3.0,3.0,27.3,35.7,0,0
123718,21.3,36.2,0.0,9.2,11.4,35.0,56.0,29.0,1.0,4.0,25.4,34.9,0,0
123719,19.2,34.7,0.0,8.0,11.8,26.0,54.0,38.0,1.0,0.0,27.3,33.3,0,0
123720,17.9,33.8,0.0,9.0,10.8,30.0,73.0,51.0,1.0,7.0,24.3,31.8,0,0
123721,20.7,34.5,0.0,7.4,11.7,28.0,57.0,41.0,3.0,7.0,25.9,33.7,0,0
123722,18.1,31.9,0.0,7.6,11.0,31.0,68.0,43.0,5.0,1.0,22.4,30.4,0,0
123723,19.5,29.9,0.0,7.0,11.3,39.0,62.0,39.0,1.0,0.0,22.3,29.0,0,0
123724,15.6,30.9,0.0,7.4,10.9,37.0,58.0,31.0,2.0,3.0,19.9,29.7,0,0
123725,18.5,24.8,0.0,11.2,0.5,37.0,48.0,87.0,7.0,8.0,21.4,20.7,0,1
123726,20.6,24.2,8.4,2.2,3.9,39.0,75.0,58.0,7.0,7.0,22.7,23.2,1,1
123727,18.7,24.1,2.4,5.0,7.3,46.0,70.0,56.0,6.0,7.0,21.2,22.3,1,1
123728,16.6,24.0,1.6,5.8,10.6,35.0,59.0,39.0,4.0,1.0,18.6,22.5,1,0
123729,13.0,28.3,0.0,8.0,11.1,31.0,52.0,29.0,0.0,0.0,19.8,27.8,0,0
123730,11.7,24.6,0.0,4.8,10.1,31.0,57.0,60.0,0.0,3.0,19.0,22.5,0,1
123731,16.8,19.8,1.2,5.4,0.1,35.0,92.0,64.0,8.0,8.0,17.1,18.7,1,0
123732,10.3,23.8,0.4,4.0,11.2,31.0,56.0,33.0,1.0,0.0,17.1,23.4,0,0
123733,12.6,26.2,0.0,6.2,10.4,28.0,52.0,33.0,0.0,2.0,17.9,25.3,0,0
123734,17.5,21.4,0.0,8.0,1.2,39.0,53.0,78.0,7.0,7.0,19.4,18.3,0,1
123735,16.2,24.0,3.8,2.6,7.4,41.0,70.0,61.0,5.0,5.0,21.0,23.0,1,0
123736,16.8,24.2,0.8,4.6,9.6,33.0,79.0,61.0,5.0,5.0,19.8,22.6,0,0
123737,14.7,26.3,0.0,3.4,10.6,30.0,74.0,56.0,1.0,4.0,19.8,25.0,0,0
123738,15.7,27.2,0.0,5.6,10.9,44.0,64.0,54.0,1.0,1.0,21.2,25.8,0,1
123739,16.6,22.4,2.2,5.6,9.4,44.0,48.0,51.0,3.0,4.0,20.1,19.9,1,0
123740,8.3,23.3,0.2,6.2,10.3,30.0,62.0,36.0,1.0,5.0,16.5,22.5,0,0
123741,9.5,22.9,0.0,5.4,7.8,31.0,67.0,64.0,2.0,6.0,17.9,21.5,0,0
123742,12.9,24.9,0.0,4.0,11.0,33.0,53.0,28.0,0.0,0.0,16.9,24.3,0,0
123743,12.1,28.0,0.0,7.4,11.1,31.0,50.0,28.0,0.0,0.0,18.6,27.5,0,0
123744,9.6,29.9,0.0,6.2,10.9,24.0,44.0,21.0,1.0,0.0,20.7,29.5,0,0
123745,14.9,30.1,0.0,8.2,10.8,33.0,51.0,25.0,0.0,0.0,20.3,29.5,0,0
123746,17.4,31.6,0.0,8.0,10.9,35.0,34.0,20.0,0.0,0.0,23.5,30.7,0,0
123747,12.1,31.8,0.0,6.8,10.8,33.0,39.0,34.0,0.0,0.0,23.1,29.3,0,0
123748,15.4,30.4,0.0,7.0,10.7,28.0,64.0,29.0,0.0,0.0,19.8,29.7,0,0
123749,12.3,30.4,0.0,5.2,10.6,19.0,55.0,37.0,0.0,0.0,21.7,27.7,0,0
123750,13.7,24.4,0.0,5.2,8.1,43.0,94.0,63.0,7.0,3.0,17.1,22.8,0,0
123751,14.8,22.3,0.0,5.4,8.9,35.0,56.0,33.0,5.0,3.0,16.4,21.3,0,0
123752,8.7,23.6,0.0,5.0,10.5,33.0,58.0,44.0,0.0,0.0,16.0,22.1,0,0
123753,11.1,27.4,0.0,4.8,10.4,24.0,56.0,26.0,0.0,0.0,18.1,26.8,0,0
123754,10.0,30.1,0.0,5.6,10.4,24.0,51.0,20.0,4.0,1.0,19.3,30.0,0,0
123755,13.1,28.1,0.0,6.6,10.5,28.0,38.0,35.0,0.0,0.0,21.8,26.6,0,0
123756,10.6,23.8,0.0,5.2,9.7,35.0,69.0,52.0,6.0,1.0,17.4,23.0,0,0
123757,12.9,26.8,0.0,4.2,10.4,31.0,64.0,49.0,1.0,1.0,19.9,25.5,0,0
123758,12.8,29.0,0.0,5.8,6.2,22.0,73.0,42.0,4.0,5.0,18.1,27.6,0,0
123759,14.8,29.3,0.0,4.0,7.3,31.0,73.0,38.0,6.0,7.0,18.5,28.2,0,0
123760,17.2,25.1,0.0,5.4,7.0,35.0,66.0,54.0,4.0,5.0,18.8,24.4,0,0
123761,15.4,21.8,0.0,5.0,2.5,24.0,74.0,59.0,5.0,8.0,17.8,21.4,0,0
123762,15.3,25.0,0.0,4.0,8.0,31.0,72.0,63.0,6.0,1.0,19.7,22.8,0,0
123763,14.1,25.6,0.0,2.4,10.1,26.0,75.0,52.0,0.0,2.0,18.5,23.5,0,0
123764,11.2,28.6,0.0,5.6,10.3,26.0,69.0,41.0,0.0,2.0,19.0,26.9,0,0
123766,15.3,28.6,0.0,4.4,10.0,26.0,61.0,45.0,3.0,6.0,22.0,27.4,0,0
123767,16.5,28.1,0.0,5.4,10.3,30.0,70.0,40.0,3.0,5.0,19.8,28.1,0,0
123768,14.6,26.0,0.0,6.0,10.3,28.0,68.0,47.0,1.0,1.0,18.6,24.2,0,0
123769,13.2,24.2,0.0,5.0,10.2,28.0,69.0,45.0,1.0,1.0,15.8,23.4,0,0
123770,8.3,26.1,0.0,1.4,8.8,28.0,58.0,44.0,1.0,6.0,17.9,24.0,0,0
123771,12.0,26.3,0.0,4.4,10.0,26.0,51.0,30.0,1.0,1.0,18.9,25.0,0,0
123772,9.6,26.7,0.0,4.0,10.0,33.0,52.0,37.0,1.0,0.0,18.2,24.4,0,0
123773,8.7,27.6,0.0,5.0,10.0,22.0,46.0,28.0,0.0,0.0,18.1,26.0,0,0
123775,12.1,24.1,0.0,4.2,9.5,24.0,62.0,40.0,4.0,1.0,16.7,23.3,0,0
123776,10.4,26.4,0.0,5.4,8.0,48.0,57.0,33.0,3.0,5.0,16.8,25.8,0,0
123777,13.0,29.2,0.0,4.0,9.0,33.0,47.0,37.0,6.0,7.0,20.4,26.1,0,0
123778,14.2,24.2,0.0,3.6,5.8,24.0,78.0,65.0,7.0,7.0,20.1,22.4,0,1
123780,12.2,26.3,0.2,3.4,9.5,20.0,75.0,42.0,6.0,5.0,17.5,25.5,0,0
123781,11.7,30.8,0.0,4.0,9.7,31.0,55.0,28.0,0.0,0.0,20.7,29.9,0,0
123782,13.3,26.4,0.0,4.0,7.8,24.0,56.0,67.0,7.0,7.0,18.1,24.1,0,1
123783,17.4,20.7,2.2,2.0,2.0,28.0,87.0,55.0,7.0,7.0,18.0,20.0,1,0
123784,8.6,21.6,0.0,6.8,8.8,28.0,59.0,39.0,3.0,5.0,15.8,20.5,0,0
123785,10.0,22.1,0.0,3.2,7.6,28.0,71.0,45.0,2.0,4.0,15.6,21.4,0,0
123786,8.6,22.5,0.0,3.2,9.1,24.0,79.0,37.0,4.0,3.0,13.1,22.1,0,0
123787,8.0,22.9,0.0,2.8,7.2,22.0,67.0,39.0,0.0,7.0,14.3,21.2,0,0
123788,11.7,25.0,0.0,4.2,6.2,44.0,49.0,62.0,7.0,7.0,18.4,22.1,0,1
123789,15.7,20.7,3.0,3.2,4.2,54.0,61.0,62.0,4.0,4.0,19.8,18.9,1,1
123790,14.5,21.5,7.6,3.6,6.1,35.0,80.0,52.0,7.0,4.0,16.0,21.2,1,0
123791,10.1,20.4,0.0,2.2,9.5,30.0,79.0,58.0,1.0,1.0,15.6,20.0,0,0
123792,9.4,25.9,0.0,2.8,9.1,35.0,59.0,37.0,3.0,1.0,16.9,24.0,0,0
123793,15.4,22.9,1.0,3.6,4.1,37.0,97.0,63.0,8.0,5.0,17.2,21.4,0,1
123794,10.9,16.9,8.2,4.0,1.4,24.0,86.0,82.0,8.0,7.0,13.0,15.2,1,1
123795,12.2,18.2,17.2,1.4,4.3,50.0,85.0,74.0,7.0,5.0,15.1,14.6,1,1
123796,8.5,19.9,16.0,2.2,6.0,22.0,94.0,61.0,7.0,6.0,11.5,18.3,1,1
123797,11.5,17.9,5.2,2.2,0.2,46.0,99.0,87.0,8.0,7.0,14.1,17.5,1,0
123798,12.5,21.4,1.0,1.2,8.0,22.0,90.0,55.0,1.0,3.0,15.6,20.9,0,0
123799,7.4,22.4,0.0,2.0,9.4,20.0,94.0,46.0,1.0,1.0,13.4,21.6,0,1
123800,10.0,19.4,1.4,2.8,6.7,30.0,90.0,60.0,0.0,3.0,16.2,18.7,1,0
123801,7.6,18.8,0.0,2.2,9.0,43.0,72.0,50.0,1.0,2.0,12.6,17.9,0,0
123802,4.9,19.4,0.0,2.2,9.2,50.0,75.0,48.0,0.0,2.0,12.5,18.8,0,0
123803,5.8,21.6,0.0,2.4,8.6,20.0,69.0,42.0,1.0,0.0,12.5,20.7,0,0
